/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_097.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_097.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_097.jpg,0,0,0,6.960279E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_164.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_164.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_164.jpg,0,0,0,2.161966E-07
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_241.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_241.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_241.jpg,0,0,0,2.695663E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_311.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_311.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_311.jpg,0,0,0,1.777718E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_380.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_380.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_380.jpg,0,0,0,9.527949E-07
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_451.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_451.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_451.jpg,0,0,0,3.067138E-07
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_519.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_519.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_519.jpg,0,0,0,1.448498E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_589.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_589.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_589.jpg,0,0,0,2.045972E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_656.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_656.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_656.jpg,0,0,0,3.039351E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_725.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_725.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_725.jpg,0,0,0,3.769553E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_797.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_797.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_797.jpg,0,0,0,4.633465E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_865.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_865.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_865.jpg,0,0,0,5.431106E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_22_933.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_22_933.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_22_933.jpg,0,0,0,3.56808E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_000.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_000.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_000.jpg,0,0,0,1.648116E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_068.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_068.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_068.jpg,0,0,0,6.893331E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_136.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_136.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_136.jpg,0,0,0,7.838802E-07
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_204.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_204.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_204.jpg,0,0,0,7.717039E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_271.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_271.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_271.jpg,0,0,0,2.506724E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_338.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_338.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_338.jpg,0,0,0,3.834933E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_406.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_406.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_406.jpg,0,0,0,4.831932E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_478.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_478.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_478.jpg,0,0,0,1.708718E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_545.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_545.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_545.jpg,0,0,0,6.161547E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_614.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_614.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_614.jpg,0,0,0,1.3489E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_681.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_681.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_681.jpg,0,0,0,5.656764E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_749.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_749.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_749.jpg,0,0,0,2.241668E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_820.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_820.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_820.jpg,0,0,0,1.056786E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_887.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_887.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_887.jpg,0,0,0,1.024581E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_23_959.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_23_959.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_23_959.jpg,0,0,0,2.045718E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_026.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_026.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_026.jpg,0,0,0,2.841276E-06
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_096.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_096.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_096.jpg,0,0.1112369,0,0.04340171
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_162.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_162.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_162.jpg,0,0.293682,0,0.1733944
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_229.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_229.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_229.jpg,0,0.476922,0,0.435742
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_298.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_298.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_298.jpg,0,0.720228,0,1.02054
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_370.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_370.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_370.jpg,0,0.899112,0,1.533487
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_440.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_440.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_440.jpg,0,1,0,2.425207
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_512.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_512.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_512.jpg,0,1,0,3.126436
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_581.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_581.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_581.jpg,0,1,0,4.066036
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_650.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_650.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_650.jpg,-0.1,1,0,4.765082
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_721.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_721.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_721.jpg,-0.3,1,0,5.678522
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_789.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_789.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_789.jpg,-0.249996,1,0,6.360779
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_860.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_860.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_860.jpg,-0.0065521,1,0,7.273576
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_24_931.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_24_931.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_24_931.jpg,0,0.895666,0,7.923366
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_25_000.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_25_000.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_25_000.jpg,0,0.6515229,0,8.591753
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_25_067.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_25_067.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_25_067.jpg,0,0.468529,0,8.934286
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_25_139.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_25_139.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_25_139.jpg,0,0.233233,0,9.188621
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_25_210.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_25_210.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_25_210.jpg,0,0.03919303,0,9.222556
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_25_281.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_25_281.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_25_281.jpg,-0.1,0,0,9.14928
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_25_350.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_25_350.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_25_350.jpg,-0.25,0,0,9.078866
/Users/liuyue/Desktop/data/IMG/center_2017_07_23_21_17_25_423.jpg,/Users/liuyue/Desktop/data/IMG/left_2017_07_23_21_17_25_423.jpg,/Users/liuyue/Desktop/data/IMG/right_2017_07_23_21_17_25_423.jpg,-0.45,0,0,8.963207
